TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,35305,53.0,35,35D,353,0,SAINT PERAN,Saint-Péran,Saint-Péran,3516,
COM,35306,53.0,35,35D,354,0,SAINT PERE MARC EN POULET,Saint-Père-Marc-en-Poulet,Saint-Père-Marc-en-Poulet,3507,
COM,35307,53.0,35,35D,353,0,SAINT PERN,Saint-Pern,Saint-Pern,3515,
COM,35308,53.0,35,35D,354,0,MESNIL ROC H,Mesnil-Roc'h,Mesnil-Roc'h,3506,
COM,35309,53.0,35,35D,351,0,SAINT REMY DU PLAIN,Saint-Rémy-du-Plain,Saint-Rémy-du-Plain,3501,
COM,35310,53.0,35,35D,351,0,SAINT SAUVEUR DES LANDES,Saint-Sauveur-des-Landes,Saint-Sauveur-des-Landes,3508,
COM,35311,53.0,35,35D,352,0,SAINT SEGLIN,Saint-Séglin,Saint-Séglin,3511,
COM,35312,53.0,35,35D,352,0,SAINT SENOUX,Saint-Senoux,Saint-Senoux,3511,
COM,35314,53.0,35,35D,354,0,SAINT SULIAC,Saint-Suliac,Saint-Suliac,3507,
COM,35315,53.0,35,35D,353,0,SAINT SULPICE LA FORET,Saint-Sulpice-la-Forêt,Saint-Sulpice-la-Forêt,3513,
COM,35316,53.0,35,35D,352,0,SAINT SULPICE DES LANDES,Saint-Sulpice-des-Landes,Saint-Sulpice-des-Landes,3502,
COM,35317,53.0,35,35D,353,0,SAINT SYMPHORIEN,Saint-Symphorien,Saint-Symphorien,3514,
COM,35318,53.0,35,35D,354,0,SAINT THUAL,Saint-Thual,Saint-Thual,3506,
COM,35319,53.0,35,35D,353,0,SAINT THURIAL,Saint-Thurial,Saint-Thurial,3516,
COM,35320,53.0,35,35D,353,0,SAINT UNIAC,Saint-Uniac,Saint-Uniac,3515,
COM,35321,53.0,35,35D,352,0,SAULNIERES,Saulnières,Saulnières,3502,
COM,35322,53.0,35,35D,352,2,SEL DE BRETAGNE,Sel-de-Bretagne,Le Sel-de-Bretagne,3502,
