Nom,Lien,Prix,Lieu,Taille,Taille_terrain,Pieces
Tres belle maison de plain pied de 112 m2 réalisée en 2018 dans le finistère en limite du morbihan - (10 min de gourin - 10 min,https://www.etreproprio.com/immobilier-23465131-vente-tres-belle-maison-de-plain-pied-de-112-m2-realisee-en-2018-dans-le-finistere-en-limite-du-morbihan-10-min-de-gourin-10-min-carhaix-plouguer,322 400,Carhaix-Plouguer 29270,112,1 465,4
Maison 110m² à carhaix-plouguer,https://www.etreproprio.com/immobilier-22743150-vente-maison-110m-a-carhaix-plouguer-carhaix-plouguer,229 000,Carhaix-Plouguer 29270,110,398,5
Maison 117m² à carhaix-plouguer,https://www.etreproprio.com/immobilier-23402644-vente-maison-117m-a-carhaix-plouguer-carhaix-plouguer,135 000,Carhaix-Plouguer 29270,117,658,5
Belle maison familiale au calme,https://www.etreproprio.com/immobilier-23393128-vente-belle-maison-familiale-au-calme-carhaix-plouguer,132 000,Carhaix-Plouguer 29270,102,800,6
Maison 89m² à carhaix-plouguer,https://www.etreproprio.com/immobilier-23387553-vente-maison-89m-a-carhaix-plouguer-carhaix-plouguer,95 260,Carhaix-Plouguer 29270,90,520,5
Ancien moulin,https://www.etreproprio.com/immobilier-23053790-vente-ancien-moulin-carhaix-plouguer,199 000,Carhaix-Plouguer 29270,170,2 180,5
"Carhaix, proche centre-ville",https://www.etreproprio.com/immobilier-23361354-vente-carhaix-proche-centre-ville-carhaix-plouguer,142 000,Carhaix-Plouguer 29270,117,658,5
Côtes-d'armor: plévin. 2 maisons en pierre rénovées au coeur d'un bourg avec potentiel de revenus.,https://www.etreproprio.com/immobilier-22158869-vente-cotes-d-armor-plevin-2-maisons-en-pierre-renovees-au-coeur-d-un-bourg-avec-potentiel-de-revenus-carhaix-plouguer,283 500,Carhaix-Plouguer 29270,125,324,5
Maison 234m² à carhaix-plouguer,https://www.etreproprio.com/immobilier-23339372-vente-maison-234m-a-carhaix-plouguer-carhaix-plouguer,376 850,Carhaix-Plouguer 29270,234,1 281,8
"Dpt finistère (29), à vendre carhaix plouguer maison p9 de 232 m² - terrain de 2133 m²",https://www.etreproprio.com/immobilier-21153566-vente-dpt-finistere-29-a-vendre-carhaix-plouguer-maison-p9-de-232-m-terrain-de-2133-m-carhaix-plouguer,397 550,Carhaix-Plouguer 29270,220,2 133,9
Exclusivité - maison à vendre 4 pièces carhaix plouguer (29),https://www.etreproprio.com/immobilier-22964828-vente-exclusivite-maison-a-vendre-4-pieces-carhaix-plouguer-29-carhaix-plouguer,44 900,Carhaix-Plouguer 29270,100,,4
"Morbihan, à proximité de carhaix-plouguer : maison de 3 chambres avec jardin dans le village de trébrivan",https://www.etreproprio.com/immobilier-23279888-vente-morbihan-a-proximite-de-carhaix-plouguer-maison-de-3-chambres-avec-jardin-dans-le-village-de-trebrivan-carhaix-plouguer,165 000,Carhaix-Plouguer 29270,129,757,6
Exclusivité - carhaix-plouguer - maison de ville 6 pièces avec jardin - dpe c,https://www.etreproprio.com/immobilier-22068951-vente-exclusivite-carhaix-plouguer-maison-de-ville-6-pieces-avec-jardin-dpe-c-carhaix-plouguer,169 900,Carhaix-Plouguer 29270,110,341,6
Maison de caractère dans le centre de carhaix,https://www.etreproprio.com/immobilier-23024615-vente-maison-de-caractere-dans-le-centre-de-carhaix-carhaix-plouguer,118 000,Carhaix-Plouguer 29270,205,,6
Maison 265m² à carhaix-plouguer,https://www.etreproprio.com/immobilier-22984875-vente-maison-265m-a-carhaix-plouguer-carhaix-plouguer,400 000,Carhaix-Plouguer 29270,265,2 204,8
Maison carhaix plouguer 7 pièce(s) 120 m2,https://www.etreproprio.com/immobilier-22940328-vente-maison-carhaix-plouguer-7-pieces-120-m2-carhaix-plouguer,107 200,Carhaix-Plouguer 29270,120,674,7
29270 carhaix maison proches toutes commodités et écoles 3 chambres garage bien isolée,https://www.etreproprio.com/immobilier-22881254-vente-29270-carhaix-maison-proches-toutes-commodites-et-ecoles-3-chambres-garage-bien-isolee-carhaix-plouguer,184 000,Carhaix-Plouguer 29270,100,400,6
Maison d'architecte proche des plages en bretagne,https://www.etreproprio.com/immobilier-23906229-vente-maison-d-architecte-proche-des-plages-en-bretagne-chateaulin,415 000,Chateaulin 29150,198,875,9
Maison 95 m2 / 1000m2 de terrain en centre ville,https://www.etreproprio.com/immobilier-22929769-vente-maison-95-m2-1000m2-de-terrain-en-centre-ville-chateaulin,147 500,Chateaulin 29150,95,,5
Maison 104m² à chateaulin,https://www.etreproprio.com/immobilier-23857800-vente-maison-104m-a-chateaulin-chateaulin,312 455,Chateaulin 29150,104,687,5
"Charmante maison familiale à châteaulin – quartier calme, proche centre-ville",https://www.etreproprio.com/immobilier-23845350-vente-charmante-maison-familiale-a-chateaulin-quartier-calme-proche-centre-ville-chateaulin,182 500,Chateaulin 29150,92,312,5
Maison chateaulin 5 pièce(s) 106 m2,https://www.etreproprio.com/immobilier-23038785-vente-maison-chateaulin-5-pieces-106-m2-chateaulin,220 500,Chateaulin 29150,106,1 924,5
Maison à vendre 8 pièces chateaulin (29),https://www.etreproprio.com/immobilier-23285971-vente-maison-a-vendre-8-pieces-chateaulin-29-chateaulin,327 000,Chateaulin 29150,166,3 031,8
Maison 106m² à chateaulin,https://www.etreproprio.com/immobilier-23040718-vente-maison-106m-a-chateaulin-chateaulin,220 500,Chateaulin 29150,106,2 000,5
Maison 91m² à chateaulin,https://www.etreproprio.com/immobilier-23679626-vente-maison-91m-a-chateaulin-chateaulin,219 350,Chateaulin 29150,91,,4
"Maison chateaulin 4 pièce(s) 91,22 m2",https://www.etreproprio.com/immobilier-23678296-vente-maison-chateaulin-4-pieces-9122-m2-chateaulin,219 350,Chateaulin 29150,91,587,4
Maison 200m² à chateaulin,https://www.etreproprio.com/immobilier-23569557-vente-maison-200m-a-chateaulin-chateaulin,208 000,Chateaulin 29150,200,9 590,5
Maison 120m² à chateaulin,https://www.etreproprio.com/immobilier-23569559-vente-maison-120m-a-chateaulin-chateaulin,97 000,Chateaulin 29150,120,979,4
Maison 45m² à chateaulin,https://www.etreproprio.com/immobilier-23559269-vente-maison-45m-a-chateaulin-chateaulin,76 990,Chateaulin 29150,46,27,3
Maison châteaulin 3 pièce(s) 45.84 m2,https://www.etreproprio.com/immobilier-23556848-vente-maison-chateaulin-3-pieces-4584-m2-chateaulin,76 990,Chateaulin 29150,46,27,3
Maison familiale au coeur de châteaulin,https://www.etreproprio.com/immobilier-23528825-vente-maison-familiale-au-coeur-de-chateaulin-chateaulin,220 500,Chateaulin 29150,145,570,7
Fort potentiel,https://www.etreproprio.com/immobilier-23119833-vente-fort-potentiel-chateaulin,165 000,Chateaulin 29150,275,,3
Maison 3 chambres centre ville avec jardin,https://www.etreproprio.com/immobilier-22382190-vente-maison-3-chambres-centre-ville-avec-jardin-chateaulin,109 000,Chateaulin 29150,74,,6
Maison chateaulin 7 pièce(s) 152 m2,https://www.etreproprio.com/immobilier-22707207-vente-maison-chateaulin-7-pieces-152-m2-chateaulin,269 500,Chateaulin 29150,152,149,7
Maison 152m² à chateaulin,https://www.etreproprio.com/immobilier-22709336-vente-maison-152m-a-chateaulin-chateaulin,269 500,Chateaulin 29150,152,50,7
Maison de ville,https://www.etreproprio.com/immobilier-22933690-vente-maison-de-ville-chateaulin,269 990,Chateaulin 29150,150,149,6
Maison 180m² à chateaulin,https://www.etreproprio.com/immobilier-22896187-vente-maison-180m-a-chateaulin-chateaulin,117 700,Chateaulin 29150,180,,7
Maison 85m² à brest,https://www.etreproprio.com/immobilier-23306503-vente-maison-85m-a-brest-brest,193 500,Brest 29200,85,,4
Maison 4 pièces 87 m2 secteur croix-rouge,https://www.etreproprio.com/immobilier-22587056-vente-maison-4-pieces-87-m2-secteur-croix-rouge-brest,193 330,Brest 29200,87,216,4
"Brest maison t7 de  2020, moderne, confortable et éco-performant",https://www.etreproprio.com/immobilier-23310321-vente-brest-maison-t7-de-2020-moderne-confortable-et-eco-performant-brest,436 000,Brest 29200,146,300,7
Brest st marc-maison de ville de 2023-belles prestations,https://www.etreproprio.com/immobilier-23289367-vente-brest-st-marc-maison-de-ville-de-2023-belles-prestations-brest,522 000,Brest 29200,149,,5
Maison 205m² à brest,https://www.etreproprio.com/immobilier-23278049-vente-maison-205m-a-brest-brest,465 750,Brest 29200,205,1 500,8
A vendre brest saint-martin appartement style loft belles prestations,https://www.etreproprio.com/immobilier-23270580-vente-a-vendre-brest-saint-martin-appartement-style-loft-belles-prestations-brest,490 000,Brest 29200,185,,6
Exclusivite barraine maison t6 4 chambres 120m² garage jardin kerbonne,https://www.etreproprio.com/immobilier-17900146-vente-exclusivite-barraine-maison-t6-4-chambres-120m-garage-jardin-kerbonne-brest,222 000,Brest 29200,121,210,6
A  vendre maison de ville t5  secteur st martin à brest,https://www.etreproprio.com/immobilier-22886498-vente-a-vendre-maison-de-ville-t5-secteur-st-martin-a-brest-brest,273 000,Brest 29200,117,,5
"Brest, maison t8 de près de 200m2",https://www.etreproprio.com/immobilier-23250901-vente-brest-maison-t8-de-pres-de-200m2-brest,397 100,Brest 29200,188,250,8
"Brest, maison t8 de près de 200m2",https://www.etreproprio.com/immobilier-23250895-vente-brest-maison-t8-de-pres-de-200m2-brest,397 100,Brest 29200,188,250,8
Brest haut jaures  - proche place de starsbourg,https://www.etreproprio.com/immobilier-23218821-vente-brest-haut-jaures-proche-place-de-starsbourg-brest,305 000,Brest 29200,114,140,7
Maison familiale - brest les capcucins,https://www.etreproprio.com/immobilier-23212723-vente-maison-familiale-brest-les-capcucins-brest,414 000,Brest 29200,215,,
"Brest - rive gauche maison 125 m2, 7 pièces, 5 chambres, vie de plain pied",https://www.etreproprio.com/immobilier-23200314-vente-brest-rive-gauche-maison-125-m2-7-pieces-5-chambres-vie-de-plain-pied-brest,262 000,Brest 29200,127,485,7
Maison 118m² à brest,https://www.etreproprio.com/immobilier-22691327-vente-maison-118m-a-brest-brest,430 000,Brest 29200,118,368,6
Maison 4 chambre(s) à vendre,https://www.etreproprio.com/immobilier-23109058-vente-maison-4-chambres-a-vendre-brest,299 250,Brest 29200,109,884,6
Maison 90m² à brest,https://www.etreproprio.com/immobilier-23150384-vente-maison-90m-a-brest-brest,212 000,Brest 29200,90,116,6
"Exclusivité-brest-a vendre maison de type 8, non-mitoyenne, de199m², sur 1287m²deterrain",https://www.etreproprio.com/immobilier-23005288-vente-exclusivite-brest-a-vendre-maison-de-type-8-non-mitoyenne-de199m-sur-1287m-deterrain-brest,307 400,Brest 29200,199,1 287,8
"Charmante maison familiale sur sous-sol - brest, quartier des 4 moulins",https://www.etreproprio.com/immobilier-23024071-vente-charmante-maison-familiale-sur-sous-sol-brest-quartier-des-4-moulins-brest,399 000,Brest 29200,127,211,6
"Brest petit kerzu, maison 5 chambres en parfait etat",https://www.etreproprio.com/immobilier-22540532-vente-brest-petit-kerzu-maison-5-chambres-en-parfait-etat-brest,229 000,Brest 29200,104,275,7
Triplex t6 a vendre brest,https://www.etreproprio.com/immobilier-21008287-vente-triplex-t6-a-vendre-brest-brest,419 400,Brest 29200,114,,6
Maison 122m² à carhaix-plouguer,https://www.etreproprio.com/immobilier-22742888-vente-maison-122m-a-carhaix-plouguer-carhaix-plouguer,170 000,Carhaix-Plouguer 29270,122,643,5
Maison de quartier,https://www.etreproprio.com/immobilier-22443120-vente-maison-de-quartier-carhaix-plouguer,87 000,Carhaix-Plouguer 29270,74,436,4
Maison de ville,https://www.etreproprio.com/immobilier-22443115-vente-maison-de-ville-carhaix-plouguer,137 000,Carhaix-Plouguer 29270,95,776,6
"Finistère: landeleau. belle maison de campagne rénovée avec 3 ch, 2 sdb et jardin.",https://www.etreproprio.com/immobilier-21979950-vente-finistere-landeleau-belle-maison-de-campagne-renovee-avec-3-ch-2-sdb-et-jardin-carhaix-plouguer,199 995,Carhaix-Plouguer 29270,110,650,5
Maison 92m² à carhaix-plouguer,https://www.etreproprio.com/immobilier-22367672-vente-maison-92m-a-carhaix-plouguer-carhaix-plouguer,136 000,Carhaix-Plouguer 29270,92,1 860,5
"Finistere saint-hernin, une maison individuelle de 3 chambres avec dépendances",https://www.etreproprio.com/immobilier-21428215-vente-finistere-saint-hernin-une-maison-individuelle-de-3-chambres-avec-dependances-carhaix-plouguer,157 500,Carhaix-Plouguer 29270,92,1 313,5
Finistère: poullaouen. charmante maison de village de 2 chambres et 2 sdb avec potentiel d'extension.,https://www.etreproprio.com/immobilier-21327197-vente-finistere-poullaouen-charmante-maison-de-village-de-2-chambres-et-2-sdb-avec-potentiel-d-extension-carhaix-plouguer,159 950,Carhaix-Plouguer 29270,118,748,6
Maison 141m² à carhaix-plouguer,https://www.etreproprio.com/immobilier-21096179-vente-maison-141m-a-carhaix-plouguer-carhaix-plouguer,188 500,Carhaix-Plouguer 29270,141,671,7
Ancien relai de chasse et étang proche carhaix,https://www.etreproprio.com/immobilier-20940617-vente-ancien-relai-de-chasse-et-etang-proche-carhaix-carhaix-plouguer,370 000,Carhaix-Plouguer 29270,200,8 483,7
"Maison châteaulin 6 pièce(s) 101,47 m2",https://www.etreproprio.com/immobilier-22339563-vente-maison-chateaulin-6-pieces-10147-m2-chateaulin,145 800,Chateaulin 29150,101,512,6
Maison 101m² à chateaulin,https://www.etreproprio.com/immobilier-22333756-vente-maison-101m-a-chateaulin-chateaulin,145 800,Chateaulin 29150,101,512,6
Maison 150m² à chateaulin,https://www.etreproprio.com/immobilier-21871335-vente-maison-150m-a-chateaulin-chateaulin,292 000,Chateaulin 29150,150,,6
A vendre hameau chateaulin,https://www.etreproprio.com/immobilier-19424402-vente-a-vendre-hameau-chateaulin-chateaulin,945 000,Chateaulin 29150,4 100,233 567,
Maison 4 chambre(s) à vendre,https://www.etreproprio.com/immobilier-20900297-vente-maison-4-chambres-a-vendre-brest,420 000,Brest 29200,114,,6
Maison brest 8 pièce(s) 141 m2,https://www.etreproprio.com/immobilier-22520841-vente-maison-brest-8-pieces-141-m2-brest,598 000,Brest 29200,146,805,8
A vendre  brest maison d'architecte de 215 m2 proche capucins,https://www.etreproprio.com/immobilier-21576252-vente-a-vendre-brest-maison-d-architecte-de-215-m2-proche-capucins-brest,420 000,Brest 29200,215,350,7
Brest - forestou maison de maitre de 440 m2 avec terrain clos de 1364m2,https://www.etreproprio.com/immobilier-21576256-vente-brest-forestou-maison-de-maitre-de-440-m2-avec-terrain-clos-de-1364m2-brest,750 000,Brest 29200,440,1 364,12
"Maison d'exception à vendre à brest - 7 pièces, 4 chambres dans un cadre de vie privilégié",https://www.etreproprio.com/immobilier-23068836-vente-maison-d-exception-a-vendre-a-brest-7-pieces-4-chambres-dans-un-cadre-de-vie-privilegie-brest,414 750,Brest 29200,125,380,7
Maison brest st marc,https://www.etreproprio.com/immobilier-22135365-vente-maison-brest-st-marc-brest,355 500,Brest 29200,125,500,6
Maison 122m² à brest,https://www.etreproprio.com/immobilier-23027525-vente-maison-122m-a-brest-brest,210 000,Brest 29200,122,300,5
Exclusivite maison a vendre brest 6 pieces,https://www.etreproprio.com/immobilier-22998695-vente-exclusivite-maison-a-vendre-brest-6-pieces-brest,191 500,Brest 29200,106,205,7
Maison de caractere,https://www.etreproprio.com/immobilier-22969748-vente-maison-de-caractere-brest,188 500,Brest 29200,88,106,5
"Brest - cavale blanche maison 160 m2, 5 chambres",https://www.etreproprio.com/immobilier-22953858-vente-brest-cavale-blanche-maison-160-m2-5-chambres-brest,325 000,Brest 29200,154,450,7
Maison t5 parfait etat,https://www.etreproprio.com/immobilier-22954247-vente-maison-t5-parfait-etat-brest,264 200,Brest 29200,108,345,5
Maison meublée idéale investisseur airbnb brest centre,https://www.etreproprio.com/immobilier-22861914-vente-maison-meublee-ideale-investisseur-airbnb-brest-centre-brest,223 000,Brest 29200,50,110,3
"Rare, maison d’avant-guerre à brest",https://www.etreproprio.com/immobilier-22589696-vente-rare-maison-d-avant-guerre-a-brest-brest,240 000,Brest 29200,105,160,5
A vendre : charmante maison des années 40 à brest  rive droite,https://www.etreproprio.com/immobilier-22589697-vente-a-vendre-charmante-maison-des-annees-40-a-brest-rive-droite-brest,250 000,Brest 29200,110,258,5
Brest saint marc maison de 113 m² utiles = 62.65 m² habitables et sous-sol de 49.2 m² / terrain clos de 282 m²,https://www.etreproprio.com/immobilier-22329833-vente-brest-saint-marc-maison-de-113-m-utiles-6265-m-habitables-et-sous-sol-de-492-m-terrain-clos-de-282-m-brest,169 600,Brest 29200,63,282,3
Maison de maitre a vendre brest saint marc,https://www.etreproprio.com/immobilier-22272629-vente-maison-de-maitre-a-vendre-brest-saint-marc-brest,847 600,Brest 29200,212,684,9
Brest guelmeur,https://www.etreproprio.com/immobilier-20945317-vente-brest-guelmeur-brest,262 000,Brest 29200,120,300,6
Moulin blanc - belle maison de charme - 5 chambres - rare,https://www.etreproprio.com/immobilier-22219057-vente-moulin-blanc-belle-maison-de-charme-5-chambres-rare-brest,582 000,Brest 29200,148,,7
Propriete t8 - 700 m plage moulin blanc,https://www.etreproprio.com/immobilier-22213947-vente-propriete-t8-700-m-plage-moulin-blanc-brest,582 000,Brest 29200,148,500,8
Brest- bohars    demeure de caractère du xviie siècle,https://www.etreproprio.com/immobilier-21591764-vente-brest-bohars-demeure-de-caractere-du-xviie-siecle-brest,579 000,Brest 29200,163,975,8
Maison 90m² à chateauneuf-du-faou,https://www.etreproprio.com/immobilier-23883832-vente-maison-90m-a-chateauneuf-du-faou-chateauneuf-du-faou,252 000,Chateauneuf-Du-Faou 29520,90,1 227,4
Maison 120m² à chateauneuf-du-faou,https://www.etreproprio.com/immobilier-23853549-vente-maison-120m-a-chateauneuf-du-faou-chateauneuf-du-faou,85 000,Chateauneuf-Du-Faou 29520,120,180,8
